time,data
1280000001280.0,"[0.141, 0.0, -0.049]"
1280400001284.0,"[0.141, 0.0, -0.049]"
1280800001288.0,"[0.154, 0.0, 0.0]"
1290000001290.0,"[0.147, 0.0, 0.0]"
1290400001294.0,"[0.147, 0.0, 0.0]"
1290800001298.0,"[0.147, 0.0, 0.0]"
1300000001300.0,"[0.151, 0.0, -0.008]"
1300400001304.0,"[0.151, 0.0, -0.008]"
1300800001308.0,"[0.151, 0.0, -0.008]"
1310000001310.0,"[0.149, 0.0, 0.016]"
1310400001314.0,"[0.149, 0.0, 0.016]"
1310800001318.0,"[0.15, 0.0, 0.09]"
1320000001320.0,"[0.147, 0.0, 0.181]"
1320400001324.0,"[0.147, 0.0, 0.181]"
1320800001328.0,"[0.14, 0.0, -0.008]"
1330000001330.0,"[0.14, 0.0, -0.008]"
1330400001334.0,"[0.14, 0.0, -0.008]"
1330800001338.0,"[0.14, 0.0, -0.008]"
1340000001340.0,"[0.143, 0.0, -0.148]"
1340400001344.0,"[0.143, 0.0, -0.148]"
1340800001348.0,"[0.146, 0.0, 0.0]"
1350000001350.0,"[0.147, 0.0, 0.074]"
1350400001354.0,"[0.147, 0.0, 0.074]"
1350800001358.0,"[0.143, 0.0, -0.082]"
1360000001360.0,"[0.143, 0.0, -0.082]"
1360400001364.0,"[0.143, 0.0, -0.082]"
1360800001368.0,"[0.15, 0.0, -0.057]"
1370000001370.0,"[0.15, 0.0, -0.057]"
1370400001374.0,"[0.15, 0.0, -0.057]"
1370800001378.0,"[0.151, 0.0, 0.066]"
1380000001380.0,"[0.151, 0.0, 0.066]"
1380400001384.0,"[0.151, 0.0, 0.066]"
1380800001388.0,"[0.127, 0.0, 0.057]"
1390000001390.0,"[0.127, 0.0, 0.057]"
1390400001394.0,"[0.127, 0.0, 0.057]"
1390800001398.0,"[0.156, 0.0, -0.098]"
1400000001400.0,"[0.156, 0.0, -0.098]"
1400400001404.0,"[0.156, 0.0, -0.098]"
1400800001408.0,"[0.139, 0.0, 0.008]"
1410000001410.0,"[0.153, 0.0, 0.033]"
1410400001414.0,"[0.153, 0.0, 0.033]"
1410800001418.0,"[0.142, 0.0, 0.025]"
1420000001420.0,"[0.142, 0.0, 0.025]"
1420400001424.0,"[0.142, 0.0, 0.025]"
1420800001428.0,"[0.147, 0.0, -0.115]"
1430000001430.0,"[0.147, 0.0, -0.115]"
1430400001434.0,"[0.147, 0.0, -0.115]"
1430800001438.0,"[0.149, 0.0, 0.041]"
1440000001440.0,"[0.15, 0.11, -0.246]"
1440400001444.0,"[0.15, 0.11, -0.246]"
1440800001448.0,"[0.15, 0.11, -0.246]"
1450000001450.0,"[0.172, 0.128, -0.025]"
1450400001454.0,"[0.172, 0.128, -0.025]"
1450800001458.0,"[0.149, 0.152, -0.115]"
1460000001460.0,"[0.149, 0.152, -0.115]"
1460400001464.0,"[0.165, 0.135, 0.074]"
1460800001468.0,"[0.16, 0.15, -0.033]"
1470000001470.0,"[0.16, 0.15, -0.033]"
1470400001474.0,"[0.16, 0.15, -0.033]"
1470800001478.0,"[0.163, 0.146, 0.074]"
1480000001480.0,"[0.163, 0.146, 0.074]"
1480400001484.0,"[0.163, 0.146, 0.074]"
1480800001488.0,"[0.155, 0.145, -0.016]"
1490000001490.0,"[0.155, 0.145, -0.016]"
1490400001494.0,"[0.155, 0.145, -0.016]"
1490800001498.0,"[0.159, 0.138, 0.156]"
1500000001500.0,"[0.159, 0.138, 0.156]"
1500400001504.0,"[0.159, 0.138, 0.156]"
1500800001508.0,"[0.164, 0.0, 0.394]"
1510000001510.0,"[0.164, 0.0, 0.394]"
1510400001514.0,"[0.145, 0.0, 0.189]"
1510800001518.0,"[0.147, 0.0, 0.164]"
1520000001520.0,"[0.147, 0.0, 0.164]"
1520400001524.0,"[0.147, 0.0, 0.164]"
1520800001528.0,"[0.125, 0.0, -0.123]"
1530000001530.0,"[0.125, 0.0, -0.123]"
1530400001534.0,"[0.125, 0.0, -0.123]"
1530800001538.0,"[0.146, 0.0, -0.098]"
1540000001540.0,"[0.146, 0.0, -0.098]"
1540400001544.0,"[0.146, 0.0, -0.098]"
1540800001548.0,"[0.14, 0.0, -0.057]"
1550000001550.0,"[0.14, 0.0, -0.057]"
1550400001554.0,"[0.14, 0.0, -0.057]"
1550800001558.0,"[0.15, 0.0, 0.0]"
1560000001560.0,"[0.15, 0.0, 0.0]"
1560400001564.0,"[0.15, 0.0, 0.0]"
1560800001568.0,"[0.144, 0.0, 0.008]"
1570000001570.0,"[0.144, 0.0, 0.008]"
1570400001574.0,"[0.144, 0.0, 0.008]"
1570800001578.0,"[0.147, 0.0, 0.131]"
1580000001580.0,"[0.142, 0.0, 0.09]"
1580400001584.0,"[0.142, 0.0, 0.09]"
1580800001588.0,"[0.139, 0.0, 0.033]"
1590000001590.0,"[0.139, 0.0, 0.033]"
1590400001594.0,"[0.139, 0.0, 0.033]"
1590800001598.0,"[0.137, 0.0, -0.041]"
1600000001600.0,"[0.12, 0.0, 0.049]"
1600400001604.0,"[0.12, 0.0, 0.049]"
1600800001608.0,"[0.152, 0.0, 0.139]"
1610000001610.0,"[0.152, 0.0, 0.139]"
1610400001614.0,"[0.152, 0.0, 0.139]"
1610800001618.0,"[0.116, 0.0, 0.131]"
1620000001620.0,"[0.116, 0.0, 0.131]"
1620400001624.0,"[0.116, 0.0, 0.131]"
1620800001628.0,"[0.141, 0.0, 0.205]"
1630000001630.0,"[0.115, 0.0, 0.066]"
1630400001634.0,"[0.115, 0.0, 0.066]"
1630800001638.0,"[0.138, 0.0, -0.025]"
1640000001640.0,"[0.138, 0.0, -0.025]"
1640400001644.0,"[0.138, 0.0, -0.025]"
1640800001648.0,"[0.115, 0.0, -0.0]"
1650000001650.0,"[0.115, 0.0, -0.0]"
1650400001654.0,"[0.115, 0.0, -0.0]"
1650800001658.0,"[0.115, 0.0, -0.0]"
1660000001660.0,"[0.137, 0.026, 0.123]"
