time,data
1940000001940.0,"[0.086, 0.0, 0.055]"
1940400001944.0,"[0.123, 0.0, 0.043]"
1940800001948.0,"[0.107, 0.0, 0.104]"
1950000001950.0,"[0.147, 0.0, 0.083]"
1950400001954.0,"[0.157, 0.0, 0.186]"
1950800001958.0,"[0.08, 0.0, 0.044]"
1960000001960.0,"[0.154, 0.0, 0.124]"
1960400001964.0,"[0.073, 0.0, -0.011]"
1960800001968.0,"[0.089, 0.0, 0.032]"
1970000001970.0,"[0.129, 0.0, 0.171]"
1970400001974.0,"[0.128, 0.0, 0.13]"
1970800001978.0,"[0.047, 0.0, 0.025]"
1980000001980.0,"[0.156, 0.0, 0.161]"
1980400001984.0,"[0.122, 0.0, 0.073]"
1980800001988.0,"[0.106, 0.0, -0.019]"
1990000001990.0,"[0.142, 0.0, 0.036]"
1990400001994.0,"[0.123, 0.0, 0.091]"
1990800001998.0,"[0.136, 0.0, 0.038]"
2000000002000.0,"[0.114, 0.0, -0.05]"
2000400002004.0,"[0.112, 0.0, 0.115]"
2000800002008.0,"[0.101, 0.0, -0.045]"
2010000002010.0,"[0.123, 0.0, -0.029]"
2010400002014.0,"[0.132, 0.0, -0.006]"
2010800002018.0,"[0.105, 0.0, 0.039]"
2020000002020.0,"[0.144, 0.0, 0.071]"
2020400002024.0,"[0.126, 0.0, -0.016]"
2020800002028.0,"[0.115, 0.0, 0.028]"
2030000002030.0,"[0.125, 0.0, 0.013]"
2030400002034.0,"[0.143, 0.0, 0.056]"
2030800002038.0,"[0.144, 0.0, 0.024]"
2040000002040.0,"[0.101, 0.0, -0.111]"
2040400002044.0,"[0.112, 0.0, 0.046]"
2040800002048.0,"[0.121, 0.0, -0.019]"
2050000002050.0,"[0.106, 0.0, 0.126]"
2050400002054.0,"[0.142, 0.0, 0.117]"
2050800002058.0,"[0.145, 0.0, -0.11]"
2060000002060.0,"[0.098, 0.0, -0.003]"
2060400002064.0,"[0.11, 0.0, 0.042]"
2060800002068.0,"[0.123, 0.0, 0.003]"
2070000002070.0,"[0.121, 0.0, -0.118]"
2070400002074.0,"[0.106, 0.0, 0.027]"
2070800002078.0,"[0.103, 0.0, 0.005]"
2080000002080.0,"[0.121, 0.0, -0.005]"
2080400002084.0,"[0.111, 0.0, -0.082]"
2080800002088.0,"[0.118, 0.0, -0.022]"
2090000002090.0,"[0.117, 0.0, 0.008]"
2090400002094.0,"[0.113, 0.0, -0.059]"
2090800002098.0,"[0.115, 0.0, 0.097]"
2100000002100.0,"[0.121, 0.0, 0.094]"
2100400002104.0,"[0.139, 0.0, 0.044]"
2100800002108.0,"[0.115, 0.0, 0.123]"
2110000002110.0,"[0.126, 0.0, 0.028]"
2110400002114.0,"[0.112, 0.0, 0.168]"
2110800002118.0,"[0.124, 0.0, 0.163]"
2120000002120.0,"[0.092, 0.0, 0.128]"
2120400002124.0,"[0.114, 0.0, 0.051]"
2120800002128.0,"[0.131, 0.0, -0.118]"
2130000002130.0,"[0.127, 0.0, -0.116]"
2130400002134.0,"[0.143, 0.0, -0.04]"
2130800002138.0,"[0.088, 0.0, -0.076]"
2140000002140.0,"[0.132, 0.0, -0.037]"
2140400002144.0,"[0.118, 0.0, 0.048]"
2140800002148.0,"[0.123, 0.0, 0.041]"
2150000002150.0,"[0.118, 0.0, 0.176]"
2150400002154.0,"[0.106, 0.0, -0.011]"
2150800002158.0,"[0.045, 0.0, -0.079]"
2160000002160.0,"[0.127, 0.0, -0.13]"
2160400002164.0,"[0.121, 0.0, -0.201]"
2160800002168.0,"[0.122, 0.0, -0.201]"
2170000002170.0,"[0.099, 0.0, -0.173]"
2170400002174.0,"[0.109, 0.0, -0.052]"
2170800002178.0,"[0.105, 0.0, -0.001]"
2180000002180.0,"[0.122, 0.0, 0.145]"
2180400002184.0,"[0.133, 0.0, 0.087]"
2180800002188.0,"[0.109, 0.0, 0.026]"
2190000002190.0,"[0.129, 0.0, -0.012]"
2190400002194.0,"[0.107, 0.0, 0.027]"
2190800002198.0,"[0.128, 0.0, -0.085]"
2200000002200.0,"[0.109, 0.0, -0.005]"
2200400002204.0,"[0.114, 0.0, 0.011]"
2200800002208.0,"[0.121, 0.0, 0.07]"
2210000002210.0,"[0.106, 0.0, -0.074]"
2210400002214.0,"[0.123, 0.0, 0.072]"
2210800002218.0,"[0.105, 0.0, 0.037]"
2220000002220.0,"[0.135, 0.0, -0.078]"
2220400002224.0,"[0.116, 0.0, -0.034]"
2220800002228.0,"[0.131, 0.0, 0.047]"
2230000002230.0,"[0.131, 0.0, 0.047]"
2230400002234.0,"[0.136, 0.0, 0.003]"
2230800002238.0,"[0.097, 0.0, 0.021]"
2240000002240.0,"[0.142, 0.0, 0.068]"
2240400002244.0,"[0.131, 0.0, 0.028]"
2240800002248.0,"[0.104, 0.0, -0.01]"
2250000002250.0,"[0.133, 0.0, -0.016]"
2250400002254.0,"[0.0, 0.0, 0.0]"
2250800002258.0,"[0.0, 0.0, 0.0]"
2260000002260.0,"[0.0, 0.0, 0.0]"
2260400002264.0,"[-0.066, 0.0, -0.158]"
2260800002268.0,"[-0.148, 0.0, -0.3]"
2270000002270.0,"[-0.135, 0.0, -0.255]"
2270400002274.0,"[-0.126, 0.0, -0.258]"
2270800002278.0,"[-0.119, 0.0, -0.267]"
2280000002280.0,"[-0.112, 0.0, -0.274]"
