time,data
520400000524.0,"{'position': [11.829, -1.384, 2.239], 'velocity': [-0.096, 0.123, 0.033]}"
520800000528.0,"{'position': [11.791, -1.335, 2.252], 'velocity': [-0.098, 0.121, 0.033]}"
530000000530.0,"{'position': [11.771, -1.311, 2.258], 'velocity': [-0.099, 0.121, 0.033]}"
530400000534.0,"{'position': [11.731, -1.263, 2.271], 'velocity': [-0.1, 0.12, 0.033]}"
530800000538.0,"{'position': [11.693, -1.216, 2.235], 'velocity': [-0.094, 0.117, -0.09]}"
540000000540.0,"{'position': [11.675, -1.193, 2.217], 'velocity': [-0.092, 0.119, -0.09]}"
540400000544.0,"{'position': [11.636, -1.143, 2.237], 'velocity': [-0.097, 0.124, 0.049]}"
540800000548.0,"{'position': [11.597, -1.094, 2.257], 'velocity': [-0.099, 0.122, 0.049]}"
550000000550.0,"{'position': [11.577, -1.069, 2.266], 'velocity': [-0.1, 0.121, 0.049]}"
550400000554.0,"{'position': [11.544, -1.029, 2.243], 'velocity': [-0.082, 0.102, -0.057]}"
550800000558.0,"{'position': [11.501, -0.977, 2.283], 'velocity': [-0.108, 0.128, 0.098]}"
560000000560.0,"{'position': [11.479, -0.952, 2.303], 'velocity': [-0.111, 0.126, 0.098]}"
560400000564.0,"{'position': [11.442, -0.909, 2.273], 'velocity': [-0.092, 0.108, -0.074]}"
560800000568.0,"{'position': [11.406, -0.865, 2.243], 'velocity': [-0.089, 0.11, -0.074]}"
570000000570.0,"{'position': [11.388, -0.843, 2.229], 'velocity': [-0.088, 0.112, -0.074]}"
570400000574.0,"{'position': [11.351, -0.795, 2.214], 'velocity': [-0.098, 0.131, 0.0]}"
570800000578.0,"{'position': [11.312, -0.742, 2.214], 'velocity': [-0.098, 0.131, 0.0]}"
580000000580.0,"{'position': [11.294, -0.719, 2.215], 'velocity': [-0.079, 0.106, 0.008]}"
580400000584.0,"{'position': [11.263, -0.676, 2.218], 'velocity': [-0.08, 0.106, 0.008]}"
580800000588.0,"{'position': [11.226, -0.629, 2.225], 'velocity': [-0.091, 0.119, 0.016]}"
590000000590.0,"{'position': [11.198, -0.592, 2.225], 'velocity': [-0.097, 0.126, -0.025]}"
590400000594.0,"{'position': [11.169, -0.554, 2.218], 'velocity': [-0.096, 0.127, -0.025]}"
590800000598.0,"{'position': [11.131, -0.504, 2.208], 'velocity': [-0.095, 0.127, -0.025]}"
600000000600.0,"{'position': [11.112, -0.478, 2.203], 'velocity': [-0.094, 0.128, -0.025]}"
600400000604.0,"{'position': [11.076, -0.428, 2.21], 'velocity': [-0.093, 0.125, 0.016]}"
600800000608.0,"{'position': [11.038, -0.378, 2.216], 'velocity': [-0.093, 0.124, 0.016]}"
610000000610.0,"{'position': [11.02, -0.353, 2.22], 'velocity': [-0.094, 0.124, 0.016]}"
610400000614.0,"{'position': [10.982, -0.304, 2.229], 'velocity': [-0.095, 0.124, 0.025]}"
610800000618.0,"{'position': [10.943, -0.254, 2.239], 'velocity': [-0.097, 0.123, 0.025]}"
620000000620.0,"{'position': [10.924, -0.23, 2.244], 'velocity': [-0.097, 0.123, 0.025]}"
620400000624.0,"{'position': [10.885, -0.182, 2.271], 'velocity': [-0.098, 0.118, 0.066]}"
