time,data
580800000588.0,"{'position': [10.407, 1.393, 2.087], 'velocity': [-0.107, 0.192, 0.082]}"
590000000590.0,"{'position': [10.385, 1.432, 2.104], 'velocity': [-0.11, 0.19, 0.082]}"
590400000594.0,"{'position': [10.339, 1.507, 2.131], 'velocity': [-0.116, 0.187, 0.066]}"
590800000598.0,"{'position': [10.292, 1.581, 2.166], 'velocity': [-0.122, 0.183, 0.09]}"
600000000600.0,"{'position': [10.267, 1.617, 2.178], 'velocity': [-0.124, 0.181, 0.061]}"
600400000604.0,"{'position': [10.216, 1.689, 2.2], 'velocity': [-0.129, 0.179, 0.052]}"
600800000608.0,"{'position': [10.163, 1.76, 2.236], 'velocity': [-0.134, 0.174, 0.101]}"
610000000610.0,"{'position': [10.136, 1.794, 2.256], 'velocity': [-0.138, 0.172, 0.093]}"
610400000614.0,"{'position': [10.065, 1.878, 2.295], 'velocity': [-0.145, 0.166, 0.069]}"
610800000618.0,"{'position': [10.021, 1.927, 2.314], 'velocity': [-0.148, 0.163, 0.072]}"
620000000620.0,"{'position': [9.991, 1.96, 2.329], 'velocity': [-0.15, 0.161, 0.072]}"
620400000624.0,"{'position': [9.93, 2.023, 2.357], 'velocity': [-0.155, 0.157, 0.071]}"
620800000628.0,"{'position': [9.852, 2.101, 2.342], 'velocity': [-0.154, 0.157, -0.046]}"
630000000630.0,"{'position': [9.837, 2.116, 2.338], 'velocity': [-0.153, 0.158, -0.043]}"
630400000634.0,"{'position': [9.776, 2.18, 2.347], 'velocity': [-0.153, 0.158, 0.09]}"
630800000638.0,"{'position': [9.714, 2.242, 2.37], 'velocity': [-0.158, 0.153, -0.003]}"
640000000640.0,"{'position': [9.682, 2.273, 2.37], 'velocity': [-0.158, 0.153, -0.004]}"
640400000644.0,"{'position': [9.619, 2.334, 2.365], 'velocity': [-0.157, 0.154, -0.01]}"
640800000648.0,"{'position': [9.541, 2.411, 2.358], 'velocity': [-0.156, 0.155, -0.013]}"
650000000650.0,"{'position': [9.525, 2.427, 2.358], 'velocity': [-0.156, 0.155, -0.005]}"
650400000654.0,"{'position': [9.463, 2.489, 2.356], 'velocity': [-0.156, 0.156, -0.003]}"
650800000658.0,"{'position': [9.401, 2.551, 2.357], 'velocity': [-0.156, 0.155, -0.004]}"
660000000660.0,"{'position': [9.37, 2.582, 2.356], 'velocity': [-0.156, 0.156, -0.004]}"
660400000664.0,"{'position': [9.307, 2.645, 2.358], 'velocity': [-0.156, 0.155, 0.003]}"
660800000668.0,"{'position': [9.245, 2.707, 2.358], 'velocity': [-0.156, 0.155, -0.002]}"
670000000670.0,"{'position': [9.214, 2.738, 2.353], 'velocity': [-0.156, 0.156, -0.034]}"
670400000674.0,"{'position': [9.152, 2.801, 2.337], 'velocity': [-0.153, 0.158, -0.042]}"
670800000678.0,"{'position': [9.091, 2.864, 2.345], 'velocity': [-0.153, 0.158, 0.07]}"
